uid,username,followers_count,category_tid,category_name,last_video_date,video_count_12m,content_type,collected_at,source,data_quality
100980,鬼畜UP_076,25787,119,鬼畜,2025-09-10,86,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100981,鬼畜UP_077,30798,119,鬼畜,2025-04-26,39,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100982,鬼畜UP_078,386809,119,鬼畜,2025-10-21,136,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100983,鬼畜UP_079,13503,119,鬼畜,2025-08-03,78,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100984,鬼畜UP_080,149651,119,鬼畜,2025-06-01,20,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100985,鬼畜UP_081,29434,119,鬼畜,2025-02-14,191,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100986,鬼畜UP_082,344734,119,鬼畜,2025-09-16,37,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100987,鬼畜UP_083,105748,119,鬼畜,2025-10-02,39,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100988,鬼畜UP_084,111352,119,鬼畜,2025-03-27,43,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100989,鬼畜UP_085,207689,119,鬼畜,2024-12-23,134,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100990,鬼畜UP_086,569357,119,鬼畜,2024-12-28,9,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100991,鬼畜UP_087,148014,119,鬼畜,2025-05-03,90,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100992,鬼畜UP_088,46518,119,鬼畜,2025-10-21,72,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100993,鬼畜UP_089,11318,119,鬼畜,2025-06-24,86,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100994,鬼畜UP_090,69290,119,鬼畜,2025-06-13,112,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100995,鬼畜UP_091,29362,119,鬼畜,2025-03-27,28,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100996,鬼畜UP_092,26468,119,鬼畜,2025-01-18,69,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100997,鬼畜UP_093,15141,119,鬼畜,2025-07-27,176,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100998,鬼畜UP_094,14564,119,鬼畜,2024-12-28,177,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
100999,鬼畜UP_095,76256,119,鬼畜,2025-04-02,91,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101000,鬼畜UP_096,340685,119,鬼畜,2025-04-29,58,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101001,鬼畜UP_097,16552,119,鬼畜,2025-01-22,58,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101002,鬼畜UP_098,327050,119,鬼畜,2024-12-04,14,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101003,鬼畜UP_099,174720,119,鬼畜,2025-02-02,140,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101004,鬼畜UP_100,26539,119,鬼畜,2025-08-25,51,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101005,鬼畜UP_101,23529,119,鬼畜,2025-02-01,164,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101006,鬼畜UP_102,38042,119,鬼畜,2025-08-01,13,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101007,鬼畜UP_103,484826,119,鬼畜,2024-12-25,29,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101008,鬼畜UP_104,108052,119,鬼畜,2025-02-11,169,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101009,鬼畜UP_105,82819,119,鬼畜,2025-04-09,85,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101010,鬼畜UP_106,101124,119,鬼畜,2024-12-23,40,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101011,鬼畜UP_107,14322,119,鬼畜,2025-01-16,153,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101012,鬼畜UP_108,8415,119,鬼畜,2025-09-09,76,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101013,鬼畜UP_109,34962,119,鬼畜,2025-04-10,27,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101014,鬼畜UP_110,60846,119,鬼畜,2025-03-31,87,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101015,鬼畜UP_111,24767,119,鬼畜,2025-03-25,151,鬼畜创作,2025-11-05 15:19:23,模拟数据,simulated
101016,时尚UP_001,26140,155,时尚,2025-06-06,199,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101017,时尚UP_002,309729,155,时尚,2024-12-02,75,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101018,时尚UP_003,198525,155,时尚,2025-06-23,62,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101019,时尚UP_004,83157,155,时尚,2025-01-01,161,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101020,时尚UP_005,339581,155,时尚,2025-06-15,151,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101021,时尚UP_006,319436,155,时尚,2025-01-07,193,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101022,时尚UP_007,16506,155,时尚,2025-03-03,113,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101023,时尚UP_008,74629,155,时尚,2025-01-12,95,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101024,时尚UP_009,19161,155,时尚,2025-09-14,14,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101025,时尚UP_010,19855,155,时尚,2024-11-09,15,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101026,时尚UP_011,32887,155,时尚,2025-07-11,159,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101027,时尚UP_012,12994,155,时尚,2025-05-14,71,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101028,时尚UP_013,33417,155,时尚,2025-04-16,157,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101029,时尚UP_014,20992,155,时尚,2025-05-13,194,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101030,时尚UP_015,37986,155,时尚,2024-12-21,173,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101031,时尚UP_016,1780891,155,时尚,2025-05-14,97,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101032,时尚UP_017,285839,155,时尚,2025-09-21,189,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101033,时尚UP_018,58441,155,时尚,2025-06-03,71,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101034,时尚UP_019,58110,155,时尚,2025-06-29,63,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101035,时尚UP_020,28873,155,时尚,2025-01-01,80,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101036,时尚UP_021,132343,155,时尚,2025-01-03,139,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101037,时尚UP_022,34914,155,时尚,2025-06-22,134,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101038,时尚UP_023,24970,155,时尚,2025-06-11,42,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101039,时尚UP_024,81137,155,时尚,2025-09-17,61,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101040,时尚UP_025,53722,155,时尚,2025-02-22,188,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101041,时尚UP_026,340683,155,时尚,2025-11-02,70,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101042,时尚UP_027,379735,155,时尚,2025-05-15,118,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101043,时尚UP_028,71149,155,时尚,2025-07-02,110,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101044,时尚UP_029,131967,155,时尚,2025-10-13,129,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101045,时尚UP_030,17138,155,时尚,2025-02-24,56,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101046,时尚UP_031,6707,155,时尚,2025-06-10,122,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101047,时尚UP_032,38882,155,时尚,2025-10-01,44,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101048,时尚UP_033,96687,155,时尚,2025-05-19,35,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101049,时尚UP_034,19082,155,时尚,2025-08-12,125,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101050,时尚UP_035,61359,155,时尚,2025-03-13,135,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101051,时尚UP_036,9862,155,时尚,2025-04-05,192,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101052,时尚UP_037,32269,155,时尚,2025-06-01,49,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101053,时尚UP_038,711130,155,时尚,2025-03-16,82,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101054,时尚UP_039,81114,155,时尚,2025-08-06,138,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101055,时尚UP_040,71848,155,时尚,2025-03-19,32,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101056,时尚UP_041,18262,155,时尚,2024-12-20,178,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101057,时尚UP_042,71255,155,时尚,2025-02-19,163,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101058,时尚UP_043,202513,155,时尚,2024-11-05,37,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101059,时尚UP_044,57103,155,时尚,2025-10-13,163,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101060,时尚UP_045,271392,155,时尚,2025-01-05,114,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101061,时尚UP_046,29890,155,时尚,2025-04-15,120,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101062,时尚UP_047,25619,155,时尚,2025-06-14,199,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101063,时尚UP_048,5351,155,时尚,2025-08-14,164,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101064,时尚UP_049,7324,155,时尚,2025-10-06,193,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101065,时尚UP_050,49021,155,时尚,2025-02-03,149,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101066,时尚UP_051,42315,155,时尚,2025-06-27,116,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101067,时尚UP_052,204109,155,时尚,2024-12-30,4,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101068,时尚UP_053,24309,155,时尚,2025-02-09,181,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101069,时尚UP_054,86351,155,时尚,2025-02-21,23,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101070,时尚UP_055,37214,155,时尚,2024-11-23,89,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101071,时尚UP_056,11335,155,时尚,2025-04-04,111,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101072,时尚UP_057,62682,155,时尚,2025-08-21,157,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101073,时尚UP_058,31550,155,时尚,2025-03-25,190,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101074,时尚UP_059,21292,155,时尚,2025-04-29,171,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101075,时尚UP_060,19651,155,时尚,2025-08-10,115,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101076,时尚UP_061,18786,155,时尚,2025-05-12,137,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101077,时尚UP_062,11434,155,时尚,2024-11-29,35,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101078,时尚UP_063,7963,155,时尚,2025-08-31,156,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101079,时尚UP_064,185590,155,时尚,2025-07-15,150,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101080,时尚UP_065,23862,155,时尚,2025-04-08,149,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101081,时尚UP_066,48055,155,时尚,2025-02-16,193,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101082,时尚UP_067,66508,155,时尚,2025-08-13,27,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101083,时尚UP_068,69437,155,时尚,2025-07-09,64,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101084,时尚UP_069,14160,155,时尚,2025-07-24,62,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101085,时尚UP_070,7379,155,时尚,2025-06-08,196,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101086,时尚UP_071,64423,155,时尚,2025-09-05,126,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101087,时尚UP_072,16620,155,时尚,2025-07-19,178,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101088,时尚UP_073,48307,155,时尚,2025-09-21,36,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101089,时尚UP_074,56286,155,时尚,2024-11-15,157,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101090,时尚UP_075,13488,155,时尚,2025-10-21,87,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101091,时尚UP_076,737295,155,时尚,2025-05-30,112,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101092,时尚UP_077,120777,155,时尚,2025-06-20,99,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101093,时尚UP_078,31019,155,时尚,2024-11-18,149,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101094,时尚UP_079,12265,155,时尚,2025-07-19,162,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101095,时尚UP_080,115646,155,时尚,2025-09-15,71,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101096,时尚UP_081,15684,155,时尚,2024-11-08,20,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101097,时尚UP_082,96897,155,时尚,2025-05-12,113,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101098,时尚UP_083,65218,155,时尚,2024-12-30,18,时尚穿搭,2025-11-05 15:19:23,模拟数据,simulated
101099,娱乐UP_001,267856,5,娱乐,2025-01-12,150,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101100,娱乐UP_002,20554,5,娱乐,2025-01-12,136,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101101,娱乐UP_003,17376,5,娱乐,2025-08-14,157,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101102,娱乐UP_004,21408,5,娱乐,2025-08-26,69,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101103,娱乐UP_005,160339,5,娱乐,2025-01-28,16,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101104,娱乐UP_006,1800986,5,娱乐,2025-11-01,106,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101105,娱乐UP_007,591661,5,娱乐,2025-06-26,62,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101106,娱乐UP_008,499594,5,娱乐,2025-04-22,192,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101107,娱乐UP_009,9413,5,娱乐,2025-04-18,14,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101108,娱乐UP_010,39583,5,娱乐,2025-02-03,18,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101109,娱乐UP_011,35780,5,娱乐,2025-02-18,35,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101110,娱乐UP_012,35510,5,娱乐,2025-04-13,82,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101111,娱乐UP_013,76194,5,娱乐,2024-11-09,46,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101112,娱乐UP_014,48439,5,娱乐,2025-05-23,140,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101113,娱乐UP_015,7623,5,娱乐,2025-05-29,185,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101114,娱乐UP_016,250111,5,娱乐,2024-12-31,192,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101115,娱乐UP_017,84829,5,娱乐,2024-12-17,66,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101116,娱乐UP_018,101252,5,娱乐,2025-03-07,36,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101117,娱乐UP_019,18345,5,娱乐,2025-06-01,65,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101118,娱乐UP_020,303680,5,娱乐,2025-07-01,118,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101119,娱乐UP_021,40585,5,娱乐,2024-12-28,91,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101120,娱乐UP_022,63198,5,娱乐,2025-02-27,97,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101121,娱乐UP_023,60754,5,娱乐,2025-03-02,168,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101122,娱乐UP_024,43398,5,娱乐,2025-08-20,200,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101123,娱乐UP_025,50529,5,娱乐,2025-06-28,31,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101124,娱乐UP_026,32522,5,娱乐,2025-07-31,104,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101125,娱乐UP_027,36635,5,娱乐,2024-12-17,132,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101126,娱乐UP_028,24106,5,娱乐,2025-09-04,33,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101127,娱乐UP_029,45839,5,娱乐,2024-11-10,68,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101128,娱乐UP_030,164154,5,娱乐,2025-09-13,155,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101129,娱乐UP_031,36063,5,娱乐,2025-10-09,29,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101130,娱乐UP_032,130201,5,娱乐,2025-05-29,95,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101131,娱乐UP_033,163887,5,娱乐,2025-09-29,161,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101132,娱乐UP_034,341818,5,娱乐,2025-03-09,30,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101133,娱乐UP_035,34862,5,娱乐,2025-10-12,100,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101134,娱乐UP_036,18956,5,娱乐,2025-07-21,8,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101135,娱乐UP_037,75376,5,娱乐,2025-01-23,106,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101136,娱乐UP_038,24391,5,娱乐,2025-10-04,158,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101137,娱乐UP_039,24669,5,娱乐,2025-02-10,200,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101138,娱乐UP_040,35602,5,娱乐,2025-02-05,103,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101139,娱乐UP_041,24565,5,娱乐,2025-09-11,132,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101140,娱乐UP_042,39964,5,娱乐,2025-05-15,23,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101141,娱乐UP_043,37323,5,娱乐,2025-05-28,94,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101142,娱乐UP_044,9574,5,娱乐,2025-10-07,39,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101143,娱乐UP_045,46660,5,娱乐,2025-08-16,79,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101144,娱乐UP_046,197470,5,娱乐,2025-01-12,84,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101145,娱乐UP_047,76869,5,娱乐,2025-06-07,46,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101146,娱乐UP_048,14579,5,娱乐,2025-07-18,50,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101147,娱乐UP_049,36231,5,娱乐,2025-06-19,150,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101148,娱乐UP_050,40289,5,娱乐,2025-08-11,137,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101149,娱乐UP_051,450995,5,娱乐,2025-03-21,76,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101150,娱乐UP_052,164586,5,娱乐,2024-11-19,171,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101151,娱乐UP_053,52756,5,娱乐,2025-03-27,200,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101152,娱乐UP_054,323290,5,娱乐,2025-01-15,91,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101153,娱乐UP_055,79474,5,娱乐,2025-09-19,171,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101154,娱乐UP_056,75540,5,娱乐,2025-01-27,136,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101155,娱乐UP_057,33878,5,娱乐,2024-12-29,138,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101156,娱乐UP_058,57509,5,娱乐,2025-04-15,80,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101157,娱乐UP_059,96717,5,娱乐,2025-05-14,49,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101158,娱乐UP_060,52858,5,娱乐,2025-05-13,134,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101159,娱乐UP_061,76852,5,娱乐,2025-07-31,156,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101160,娱乐UP_062,20075,5,娱乐,2025-07-15,96,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101161,娱乐UP_063,620500,5,娱乐,2025-04-22,87,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101162,娱乐UP_064,35703,5,娱乐,2025-02-11,15,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101163,娱乐UP_065,82716,5,娱乐,2025-04-09,28,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101164,娱乐UP_066,18260,5,娱乐,2025-01-15,37,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101165,娱乐UP_067,308670,5,娱乐,2025-08-12,4,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101166,娱乐UP_068,30013,5,娱乐,2025-10-29,167,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101167,娱乐UP_069,10889,5,娱乐,2025-07-20,143,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101168,娱乐UP_070,100821,5,娱乐,2025-03-16,165,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101169,娱乐UP_071,85058,5,娱乐,2025-01-26,3,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101170,娱乐UP_072,22126,5,娱乐,2025-03-24,40,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101171,娱乐UP_073,23230,5,娱乐,2025-04-21,21,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101172,娱乐UP_074,204779,5,娱乐,2024-11-27,173,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101173,娱乐UP_075,755671,5,娱乐,2024-11-13,127,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101174,娱乐UP_076,88004,5,娱乐,2025-04-23,105,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101175,娱乐UP_077,26281,5,娱乐,2025-09-20,92,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101176,娱乐UP_078,45982,5,娱乐,2025-06-09,11,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101177,娱乐UP_079,132291,5,娱乐,2025-08-12,141,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101178,娱乐UP_080,23246,5,娱乐,2025-09-07,58,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101179,娱乐UP_081,62675,5,娱乐,2025-02-02,174,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101180,娱乐UP_082,14363,5,娱乐,2025-06-09,117,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101181,娱乐UP_083,22865,5,娱乐,2024-12-23,107,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101182,娱乐UP_084,5138,5,娱乐,2025-08-04,110,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101183,娱乐UP_085,22010,5,娱乐,2025-07-03,167,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101184,娱乐UP_086,19743,5,娱乐,2025-10-13,1,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101185,娱乐UP_087,32677,5,娱乐,2024-12-29,160,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101186,娱乐UP_088,40274,5,娱乐,2025-08-24,1,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101187,娱乐UP_089,67421,5,娱乐,2025-07-30,136,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101188,娱乐UP_090,90668,5,娱乐,2025-09-05,36,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101189,娱乐UP_091,109068,5,娱乐,2025-10-21,150,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101190,娱乐UP_092,24215,5,娱乐,2025-10-21,171,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101191,娱乐UP_093,47207,5,娱乐,2025-06-19,183,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101192,娱乐UP_094,8811,5,娱乐,2024-12-03,96,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101193,娱乐UP_095,100003,5,娱乐,2025-10-19,53,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101194,娱乐UP_096,38643,5,娱乐,2025-06-25,86,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101195,娱乐UP_097,81385,5,娱乐,2024-12-19,138,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101196,娱乐UP_098,7811,5,娱乐,2025-04-01,65,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101197,娱乐UP_099,15425,5,娱乐,2024-12-01,37,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101198,娱乐UP_100,41823,5,娱乐,2025-05-24,128,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101199,娱乐UP_101,87264,5,娱乐,2025-02-23,66,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101200,娱乐UP_102,60179,5,娱乐,2025-01-26,57,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101201,娱乐UP_103,347423,5,娱乐,2025-03-26,44,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101202,娱乐UP_104,789931,5,娱乐,2025-01-24,98,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101203,娱乐UP_105,13098,5,娱乐,2025-07-13,182,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101204,娱乐UP_106,6149,5,娱乐,2024-12-19,64,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101205,娱乐UP_107,14910,5,娱乐,2025-07-18,104,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101206,娱乐UP_108,174514,5,娱乐,2025-06-15,89,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
101207,娱乐UP_109,89539,5,娱乐,2024-12-19,113,娱乐解说,2025-11-05 15:19:23,模拟数据,simulated
